text,class_id,class_name,split,template_type
Tea leaves display chronic brown blight patches caused by Colletotrichum species on leaf tip.,3,brown_blight,val,class_specific
The mature leaf shows early-stage brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Tea quality tests show degraded leaf integrity with early-stage damage to upper leaf surface structures.,4,red_leaf_spot,train,cross_class
Tea plant leaf tip affected by localized algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
Tea quality tests show degraded leaf integrity with advanced damage to leaf lamina structures.,1,helopeltis,train,cross_class
Tea crop health assessment shows early-stage fungal infection spreading through leaf tip tissue.,4,red_leaf_spot,train,cross_class
Circular advanced algal leaf spots with raised orange-red centers appear on the leaf lamina.,2,algal_leaf_spot,val,class_specific
The tea plantation in Kangra reports significant crop stress affecting the lower leaf surface of plants.,0,gray_blight,train,cross_class
Crop monitoring detected chronic anomalies in tea petiole coloration indicating possible disease.,4,red_leaf_spot,train,cross_class
Tea cultivation report: chronic stress indicators found on leaf tip across multiple plots.,4,red_leaf_spot,train,cross_class
Tea leaves display widespread brown blight patches caused by Colletotrichum species on leaf margin.,3,brown_blight,train,class_specific
Agronomists identified mild disease patterns on tea young shoot consistent with pathogen infection.,3,brown_blight,train,cross_class
Tea quality tests show degraded leaf integrity with severe damage to young shoot structures.,1,helopeltis,train,cross_class
Tea cultivation report: early-stage stress indicators found on upper leaf surface across multiple plots.,3,brown_blight,train,cross_class
Extension officer identified moderate disease outbreak affecting tea leaf tip in the cooperative.,1,helopeltis,val,cross_class
The young shoot shows localized brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Tea estate management flagged moderate infection on the petiole requiring fungicide application.,0,gray_blight,val,cross_class
Agronomists identified mild disease patterns on tea young shoot consistent with pathogen infection.,1,helopeltis,train,cross_class
Tea crop health assessment shows acute fungal infection spreading through leaf tip tissue.,1,helopeltis,train,cross_class
Remote sensing detected widespread spectral anomalies in tea canopy at leaf midrib level.,0,gray_blight,train,cross_class
The mature leaf exhibits acute discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Extension officer identified acute disease outbreak affecting tea leaf midrib in the cooperative.,1,helopeltis,train,cross_class
Tea growers reported chronic gray blight damage with necrotic spots covering the mature leaf.,0,gray_blight,val,class_specific
Tea bushes in the Nilgiri garden show moderate leaf symptoms requiring diagnostic testing.,0,gray_blight,train,cross_class
Crop monitoring detected localized anomalies in tea leaf midrib coloration indicating possible disease.,3,brown_blight,train,cross_class
Field scouts observed chronic leaf disease symptoms requiring immediate treatment in the mature leaf.,1,helopeltis,train,cross_class
Disease pressure on tea lower leaf surface has been localized in the current growing season.,2,algal_leaf_spot,train,cross_class
The leaf tip has moderate algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Crop monitoring detected early-stage anomalies in tea petiole coloration indicating possible disease.,2,algal_leaf_spot,train,cross_class
The upper leaf surface of tea plants shows early-stage signs of stress possibly related to environmental factors.,3,brown_blight,train,cross_class
Tea bushes in the Munnar garden show chronic leaf symptoms requiring diagnostic testing.,1,helopeltis,train,cross_class
Tea quality tests show degraded leaf integrity with chronic damage to young shoot structures.,4,red_leaf_spot,train,cross_class
Tea estate management flagged severe infection on the mature leaf requiring fungicide application.,1,helopeltis,train,cross_class
The lower leaf surface of tea plants shows severe signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
The mature leaf of the tea bush exhibits gray blight symptoms including extensive sunken lesions.,0,gray_blight,val,class_specific
Affected tea shoots display widespread necrotic tissue with a characteristic gray discoloration.,0,gray_blight,train,class_specific
Tea bushes in the Kangra garden show widespread leaf symptoms requiring diagnostic testing.,3,brown_blight,train,cross_class
The tea flush shows severe helopeltis bug puncture wounds with dark halos on leaf tip.,1,helopeltis,train,class_specific
The tea leaf shows distinct early-stage gray patches with irregular margins spreading across the leaf tip.,0,gray_blight,train,class_specific
Remote sensing detected widespread spectral anomalies in tea canopy at petiole level.,2,algal_leaf_spot,train,cross_class
Red leaf spot creates mild reddish-brown circular lesions on the upper tea leaf lamina surface.,4,red_leaf_spot,train,class_specific
Extension officer identified severe disease outbreak affecting tea mature leaf in the cooperative.,4,red_leaf_spot,train,cross_class
Tea crop health assessment shows moderate fungal infection spreading through lower leaf surface tissue.,1,helopeltis,train,cross_class
The mature leaf of the tea bush exhibits gray blight symptoms including acute sunken lesions.,0,gray_blight,train,class_specific
Tea plant leaf margin affected by widespread algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
The leaf midrib of tea plants shows early-stage signs of stress possibly related to environmental factors.,4,red_leaf_spot,val,cross_class
The tea leaf shows distinct severe gray patches with irregular margins spreading across the petiole.,0,gray_blight,train,class_specific
Agronomists identified advanced disease patterns on tea leaf tip consistent with pathogen infection.,0,gray_blight,train,cross_class
Helopeltis feeding damage causes early-stage brown scorch marks on the leaf tip of tea shoots.,1,helopeltis,train,class_specific
Remote sensing detected chronic spectral anomalies in tea canopy at mature leaf level.,3,brown_blight,val,cross_class
The leaf midrib displays classic helopeltis infestation marks with localized brown stippling patterns.,1,helopeltis,train,class_specific
Tea growers reported acute gray blight damage with necrotic spots covering the upper leaf surface.,0,gray_blight,train,class_specific
Leaf biopsy from the leaf midrib shows acute cellular damage consistent with pathogen attack.,2,algal_leaf_spot,train,cross_class
Red leaf spot creates moderate reddish-brown circular lesions on the upper tea lower leaf surface surface.,4,red_leaf_spot,val,class_specific
Tea leaves show localized Cephaleuros virescens spots creating rust-orange patches on leaf midrib.,2,algal_leaf_spot,train,class_specific
Farmers noted widespread red leaf spot outbreaks causing leaf tip damage and reduced yield.,4,red_leaf_spot,val,class_specific
Weather-related stress compounded by extensive fungal infection on tea young shoot tissue.,2,algal_leaf_spot,train,cross_class
Field scouts observed mild leaf disease symptoms requiring immediate treatment in the petiole.,1,helopeltis,train,cross_class
Weather-related stress compounded by localized fungal infection on tea leaf lamina tissue.,4,red_leaf_spot,train,cross_class
Remote sensing detected acute spectral anomalies in tea canopy at young shoot level.,4,red_leaf_spot,val,cross_class
Remote sensing detected acute spectral anomalies in tea canopy at petiole level.,3,brown_blight,val,cross_class
Tea plant mature leaf affected by chronic algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
Pest and disease survey recorded severe damage to tea leaf margin in highland gardens.,2,algal_leaf_spot,train,cross_class
Severe acute brown blight infection results in premature defoliation of tea leaf tip.,3,brown_blight,train,class_specific
Helopeltis feeding damage causes acute brown scorch marks on the leaf tip of tea shoots.,1,helopeltis,train,class_specific
The leaf lamina shows severe red spot disease caused by Phyllosticta with characteristic red margins.,4,red_leaf_spot,train,class_specific
The leaf midrib of the tea bush exhibits gray blight symptoms including advanced sunken lesions.,0,gray_blight,val,class_specific
Tea bushes in the Assam garden show moderate leaf symptoms requiring diagnostic testing.,2,algal_leaf_spot,train,cross_class
Remote sensing detected severe spectral anomalies in tea canopy at upper leaf surface level.,2,algal_leaf_spot,train,cross_class
Pest and disease survey recorded mild damage to tea upper leaf surface in highland gardens.,0,gray_blight,train,cross_class
