text,label,label_name,source
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing rust and blotch,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing the growth of the leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown blotch on it,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on lettuce,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and brown spots on the leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and water droplets on it,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing green and brown,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and brown spots on a leaf,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing the structure of the leaves,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and brown spots on a leaf,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing signs of blemching,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and a person holding a leaf,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaves,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing the brown spots on it,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing the end of the leaf,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing on the underside of the leaf,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing on the surface,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the brown spots on the leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing the green color,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on the ground,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing signs of blight,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing yellow and brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of cold weather,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing on the stem,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing the green color of the leaves,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing on the surface,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and wilt on it,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing the brown spots on it,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing the structure of the leaves,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing the growth of the leaves,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing the damage of it ' s leaves,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and bloating,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and green veining,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing the damage of it ' s leaves,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on the surface,1,nutrient_def,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow and green leaves",4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and green pigment on it,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing a hole in the center of the leaf,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves on a gray surface,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing brown spots on the leaves,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing signs of insect damage,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing growth,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on the leaves,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
